Date,MPRN,Meter Serial Number,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
27/02/2022,10306910999,32308387,0.12,0.15,0.11,0.10,0.13,0.15,0.11,0.10,0.12,0.15,0.11,0.10,0.12,0.15,0.11,0.13,0.35,0.31,0.39,0.15,0.14,0.12,0.10,0.11,0.17,0.16,0.22,0.78,0.85,1.24,0.64,0.30,0.41,0.53,0.24,0.22,0.53,1.08,0.82,0.25,0.27,0.19,0.17,0.17,0.19,3.58,3.74,0.11
28/02/2022,10306910999,32308387,3.85,3.82,3.73,3.75,3.78,3.76,3.75,3.76,3.78,1.27,0.10,0.10,0.17,0.48,0.18,0.27,0.14,0.15,0.12,0.10,0.15,0.13,0.21,0.10,0.15,0.09,0.12,0.16,0.13,0.10,0.27,0.21,0.19,0.18,0.17,0.48,0.70,1.00,0.42,0.37,0.31,0.28,0.29,0.28,0.21,0.17,0.15,3.76
01/03/2022,10306910999,32308387,0.13,0.10,0.15,0.12,0.10,0.13,0.13,0.10,0.10,0.14,0.11,0.10,0.12,0.63,0.96,0.42,0.02,0.03,0.03,0.00,0.00,0.00,0.02,0.03,0.01,0.03,0.06,0.08,0.07,0.09,0.16,0.15,0.12,0.17,0.18,0.22,0.24,0.33,0.23,0.21,0.26,0.26,0.18,0.19,0.22,0.20,0.14,0.17
02/03/2022,10306910999,32308387,0.18,0.15,0.13,0.14,0.10,0.11,0.15,0.11,0.10,0.14,0.12,0.10,0.12,0.38,0.87,0.43,0.26,0.48,0.29,0.22,0.19,0.17,0.20,0.18,0.79,0.65,0.30,0.22,0.52,0.24,0.22,0.20,0.31,0.93,0.26,0.29,0.35,1.05,0.61,0.25,0.22,0.81,1.01,0.77,0.25,0.17,0.14,0.19
03/03/2022,10306910999,32308387,0.20,0.13,0.10,0.13,0.14,0.10,0.10,0.15,0.11,0.10,0.12,0.14,0.13,0.27,0.17,0.12,0.03,0.03,0.01,0.24,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.08,0.08,0.18,0.18,0.17,0.21,0.27,0.26,1.01,0.77,0.24,0.28,0.25,0.77,0.19,0.18,0.51,0.16,0.16
04/03/2022,10306910999,32308387,0.40,3.82,3.78,3.78,3.79,3.76,3.76,3.79,3.76,3.74,3.64,0.51,0.35,0.50,0.14,0.01,0.11,0.00,0.00,0.00,0.06,0.15,0.00,0.01,0.06,0.52,0.38,0.19,0.07,0.12,0.24,0.28,0.18,0.21,0.19,0.20,0.25,0.25,0.25,0.25,0.21,0.28,1.02,0.58,0.16,0.15,0.18,0.19
05/03/2022,10306910999,32308387,0.12,0.16,0.20,0.12,0.12,0.14,0.11,0.10,0.13,0.13,0.10,0.11,0.16,0.13,0.07,0.03,0.03,0.00,0.10,0.03,0.00,0.12,0.10,0.09,0.65,1.19,0.81,0.37,1.25,0.31,0.26,0.48,0.42,0.29,0.21,0.30,0.22,0.24,0.22,0.77,0.74,0.30,0.19,0.21,0.18,0.14,0.11,0.14
06/03/2022,10306910999,32308387,0.14,0.13,0.09,0.09,0.09,0.10,0.13,0.13,0.09,0.09,0.09,0.09,0.13,0.12,0.05,0.03,0.05,0.10,0.11,0.02,0.23,0.03,0.28,0.83,0.47,0.12,0.34,0.01,0.04,0.09,0.10,0.24,0.15,0.19,0.19,0.19,0.29,0.38,0.37,0.19,0.75,0.26,0.21,0.37,0.23,0.17,0.13,0.09
07/03/2022,10306910999,32308387,0.09,0.13,0.11,0.09,0.10,0.13,0.10,0.09,0.10,0.13,0.10,0.09,0.10,0.18,0.18,0.16,0.32,0.23,0.11,0.08,0.11,0.11,0.10,0.11,0.13,0.10,0.09,0.10,0.11,0.13,0.18,0.20,0.16,0.18,0.26,0.20,1.08,1.44,1.72,0.27,0.22,0.20,0.22,0.20,0.18,0.17,0.16,0.14
08/03/2022,10306910999,32308387,0.14,0.14,0.10,0.11,0.15,0.12,0.10,0.12,0.14,0.11,0.10,0.13,0.14,0.19,0.17,0.33,0.18,0.14,0.14,0.16,0.14,0.14,0.18,0.30,0.20,0.66,0.13,0.05,0.35,0.11,0.15,0.17,0.11,0.17,0.21,0.20,0.20,0.31,0.28,0.73,0.48,0.23,0.21,0.17,0.17,0.19,0.16,0.10
09/03/2022,10306910999,32308387,3.70,3.70,3.74,3.73,3.70,3.69,0.11,0.13,0.10,0.09,0.08,0.13,0.13,0.19,0.20,0.14,0.29,0.17,0.10,0.08,0.16,0.16,0.11,0.16,0.23,0.25,0.76,0.28,0.25,0.22,0.20,0.22,0.22,0.28,0.14,0.14,0.23,0.51,0.27,0.94,0.80,0.34,0.16,0.14,0.11,0.11,0.18,2.55
10/03/2022,10306910999,32308387,0.07,0.06,0.10,0.10,0.06,0.06,0.06,0.11,0.10,0.06,0.06,0.06,0.17,0.24,0.04,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.05,0.20,0.26,0.24,0.22,0.40,0.11,0.17,0.18,0.21,0.23,0.45,0.83,0.29,0.18,0.17,0.21,0.19,0.15,0.14,0.17,0.14,0.17
11/03/2022,10306910999,32308387,3.71,3.74,3.73,3.73,3.74,3.71,1.08,0.10,0.09,0.06,0.08,0.11,0.07,0.14,0.15,0.13,0.80,0.40,0.23,0.18,0.20,0.25,0.20,0.12,0.15,0.06,0.01,0.03,0.08,0.06,0.11,0.10,0.10,0.13,0.17,0.27,1.02,0.84,0.33,0.24,0.65,0.18,0.14,0.48,0.27,0.15,0.12,0.11
12/03/2022,10306910999,32308387,0.14,0.08,0.07,0.11,0.10,0.10,0.07,0.11,0.09,0.07,0.06,0.11,0.09,0.02,0.00,0.00,0.00,0.01,0.15,0.03,0.10,0.47,0.04,0.03,0.04,0.09,0.29,0.15,0.08,0.11,0.19,0.17,0.16,0.18,0.19,1.06,1.34,0.45,0.33,0.20,0.26,0.30,0.20,0.17,0.17,0.13,0.13,0.11
13/03/2022,10306910999,32308387,0.12,0.17,0.13,0.08,0.09,0.12,0.08,0.08,0.12,0.09,0.08,0.11,0.10,0.08,0.14,0.15,0.14,0.12,0.19,0.95,0.78,0.62,0.08,0.64,1.40,0.59,0.20,0.10,0.05,0.12,0.14,0.16,0.17,0.14,0.26,0.21,0.73,1.98,1.45,1.13,1.20,0.99,0.91,0.96,0.56,1.04,0.97,0.12
14/03/2022,10306910999,32308387,0.28,0.08,0.12,0.11,0.08,0.10,0.12,0.08,0.08,0.12,0.10,0.08,0.09,0.11,0.14,0.36,0.17,0.13,0.09,0.08,0.09,0.07,0.02,0.02,0.16,0.00,0.08,0.02,0.00,0.03,0.14,0.21,0.11,0.20,0.20,0.18,0.66,0.60,1.24,1.09,1.56,0.33,0.17,0.42,0.33,0.16,0.12,0.89
15/03/2022,10306910999,32308387,0.13,0.09,0.11,3.77,3.76,3.75,3.79,3.79,3.76,3.76,3.79,1.25,0.09,0.13,0.22,0.29,0.09,0.13,0.17,0.10,0.10,0.12,0.14,0.02,0.03,0.11,0.13,0.10,0.13,0.13,0.16,0.15,0.19,0.21,0.17,0.19,0.94,0.63,0.29,0.24,0.25,0.29,0.26,0.26,0.17,0.15,0.16,0.14
16/03/2022,10306910999,32308387,0.11,0.09,0.12,0.12,0.09,0.09,0.13,0.12,0.09,0.09,0.14,0.11,0.09,0.17,0.47,0.36,0.16,0.15,0.45,0.03,0.13,0.01,0.00,0.04,0.04,0.03,0.01,0.01,0.03,0.21,0.13,0.13,0.20,0.23,0.16,0.23,0.23,0.20,0.24,0.18,0.21,0.22,0.73,1.16,0.44,0.15,0.44,0.21
17/03/2022,10306910999,32308387,0.16,0.18,0.14,0.10,0.11,0.14,0.10,0.11,0.14,0.09,0.10,0.13,0.09,0.12,0.16,0.06,0.01,0.00,0.00,0.51,0.27,0.08,0.14,0.17,0.08,0.07,0.01,0.01,0.02,0.04,0.48,0.84,0.65,0.18,0.12,0.15,0.14,0.52,0.97,1.06,0.54,0.22,0.51,0.17,0.22,0.14,0.09,0.15
18/03/2022,10306910999,32308387,0.16,0.10,0.08,0.12,0.10,0.08,0.12,0.10,0.08,0.11,0.10,0.08,0.09,0.05,0.00,0.08,0.08,0.09,0.11,0.13,0.09,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.12,0.34,0.90,0.20,0.26,0.22,0.31,0.50,0.23,0.31,1.30,0.90,0.67,0.26,0.13,0.13,0.10
19/03/2022,10306910999,32308387,0.10,0.10,0.14,0.10,0.10,0.14,0.10,0.09,0.14,0.10,0.09,0.13,0.08,0.00,0.00,0.00,0.00,0.00,0.19,0.09,0.01,0.00,0.01,0.00,0.00,0.00,0.11,0.00,0.03,0.08,0.74,0.80,1.01,0.85,0.30,0.43,0.22,0.32,0.20,0.47,0.53,0.23,0.17,0.16,0.16,0.13,0.09,0.17
20/03/2022,10306910999,32308387,0.10,0.09,0.12,3.72,3.72,3.70,3.70,3.70,3.73,3.73,0.94,0.08,0.08,0.02,0.00,0.00,0.00,0.01,0.00,0.25,0.64,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.02,0.06,0.11,0.09,0.11,0.16,0.15,0.23,0.72,2.12,0.80,0.28,0.24,0.15,0.13,0.12,0.12,0.16,0.14,0.14
21/03/2022,10306910999,32308387,0.12,0.14,0.10,0.09,0.10,0.13,0.09,0.08,0.09,0.12,0.08,0.08,0.11,0.19,0.10,0.17,0.10,0.11,0.05,0.04,0.08,0.06,0.11,0.00,0.00,0.21,0.44,0.17,0.18,0.13,0.24,0.24,0.24,0.15,0.20,0.18,0.16,0.29,1.34,0.83,0.50,0.18,0.15,0.13,0.54,0.34,0.13,0.15
22/03/2022,10306910999,32308387,0.42,0.14,0.09,0.09,0.13,0.10,0.08,0.09,0.13,0.10,0.08,0.09,0.13,0.31,0.64,0.37,0.10,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.64,0.23,0.15,0.04,0.15,0.15,0.14,0.16,0.23,0.22,0.22,0.26,0.25,0.14,0.17,0.23,0.19,0.14,0.15,0.16,0.19,0.21
23/03/2022,10306910999,32308387,0.14,0.12,0.09,0.09,0.13,0.10,0.08,0.10,0.13,0.08,0.08,0.11,0.10,0.07,0.01,0.11,0.08,0.00,0.41,0.00,0.00,0.19,0.06,0.00,0.00,0.00,0.00,0.13,0.02,0.09,0.10,0.12,0.15,0.19,0.15,0.18,0.56,0.76,0.26,0.17,0.17,0.16,0.18,0.20,0.15,0.16,0.16,0.15
24/03/2022,10306910999,32308387,0.11,0.10,0.13,0.10,0.09,0.11,0.13,0.08,0.08,0.12,0.12,0.09,0.14,0.31,0.09,0.04,0.01,0.02,0.02,0.00,0.00,0.35,0.19,0.35,0.00,0.00,0.01,0.02,0.05,0.08,0.11,0.17,0.14,0.14,0.18,0.19,0.19,0.23,0.41,0.23,0.24,0.27,0.22,0.18,0.18,0.22,0.16,0.18
25/03/2022,10306910999,32308387,0.15,0.13,0.12,3.79,3.76,3.72,3.75,3.71,3.70,3.73,3.69,3.68,3.72,0.89,0.02,0.03,0.16,0.01,0.00,0.00,0.00,0.01,0.21,0.42,0.08,0.10,0.89,0.34,0.00,0.19,0.14,0.18,0.16,0.15,0.18,0.20,0.19,0.19,0.92,0.75,0.23,0.18,0.16,0.18,0.21,0.20,0.20,0.13
26/03/2022,10306910999,32308387,0.17,0.16,0.20,0.15,0.12,0.12,0.15,0.15,0.13,0.11,0.12,0.15,0.11,0.04,0.00,0.02,0.05,0.01,0.07,0.00,0.13,0.06,0.00,0.00,0.00,0.20,0.45,0.51,0.04,0.11,0.44,0.17,0.22,0.21,0.23,0.19,0.22,0.78,0.80,0.28,0.28,0.28,0.23,0.19,0.68,0.20,0.20,0.17
27/03/2022,10306910999,32308387,0.27,0.13,0.14,,,0.10,0.11,0.14,0.10,0.11,0.14,0.09,0.11,0.13,0.06,0.03,0.03,0.00,0.20,0.02,0.00,0.00,0.04,0.58,0.40,0.28,0.24,1.02,0.05,0.04,0.04,1.50,0.78,0.48,0.28,0.29,0.37,0.92,1.00,0.98,0.69,0.21,0.14,0.19,0.17,0.14,0.16,0.43
28/03/2022,10306910999,32308387,0.13,0.09,0.12,0.13,0.09,0.10,0.13,0.09,0.09,0.13,0.09,0.08,0.13,0.38,0.41,0.11,0.15,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.96,0.63,0.31,0.19,0.85,0.85,0.46,0.22,0.22,0.17,0.15,0.31,0.19,0.17,0.12,0.21
29/03/2022,10306910999,32308387,0.11,0.10,0.14,0.11,0.09,0.13,0.12,0.09,0.13,0.11,0.09,0.12,0.11,0.14,0.18,0.10,0.09,0.14,0.16,0.14,0.17,0.12,0.12,0.09,0.01,0.05,0.03,0.01,0.01,0.02,0.04,0.01,0.08,0.12,0.14,0.16,0.21,0.88,0.98,0.25,0.18,0.52,0.17,0.14,0.14,0.16,0.14,0.14
30/03/2022,10306910999,32308387,0.16,0.12,0.10,0.13,0.12,0.10,0.12,0.12,0.09,0.12,0.12,0.09,0.11,0.20,0.15,0.13,0.20,0.15,0.44,0.71,0.23,0.22,0.26,0.25,0.25,0.17,0.09,0.71,0.72,0.29,0.14,0.16,0.29,0.16,0.20,0.18,0.18,0.27,0.22,0.18,0.26,0.76,0.16,0.20,0.40,0.23,0.13,0.16
31/03/2022,10306910999,32308387,0.15,0.10,0.14,0.12,0.10,3.74,3.79,3.73,3.73,3.75,3.74,3.71,3.71,3.86,1.28,0.04,0.04,0.10,0.07,0.06,0.04,0.00,0.03,0.06,0.01,0.01,0.00,0.01,0.02,0.05,0.06,0.10,0.16,0.16,0.14,0.21,0.23,0.18,0.19,0.24,0.20,0.23,0.20,0.16,0.14,0.17,0.14,0.20
01/04/2022,10306910999,32308387,0.15,0.11,0.09,0.12,0.12,0.09,0.11,0.13,0.09,0.10,0.14,0.11,0.10,0.19,0.16,0.00,0.01,1.14,0.09,0.05,0.27,0.27,0.03,0.47,0.07,0.01,0.01,0.01,0.01,0.02,0.07,0.10,0.17,0.30,0.15,0.20,0.20,0.35,1.12,0.77,0.47,0.24,0.28,0.17,0.15,0.17,0.18,0.17
02/04/2022,10306910999,32308387,0.14,0.19,0.19,0.19,0.15,0.11,0.10,0.14,0.10,0.09,0.13,0.11,0.09,0.13,0.13,0.10,0.14,0.37,0.06,0.01,0.01,0.02,0.06,0.05,0.02,0.01,0.01,0.11,0.93,0.45,0.15,0.32,0.31,0.20,0.24,0.17,0.13,0.19,0.34,2.09,0.82,0.37,0.20,0.17,0.15,0.16,0.15,0.14
03/04/2022,10306910999,32308387,0.16,0.12,0.17,0.11,0.09,0.13,0.12,0.09,0.11,0.13,0.09,0.09,0.14,0.08,0.00,0.00,0.00,0.00,0.14,0.01,0.02,0.12,0.53,0.54,0.02,0.36,0.23,0.29,0.05,1.32,0.74,0.21,0.19,0.49,0.24,0.66,0.56,1.35,1.07,0.59,0.46,0.36,0.15,0.17,0.20,0.21,0.17,0.15
04/04/2022,10306910999,32308387,0.18,0.19,0.13,3.72,3.74,3.70,3.73,3.73,3.70,3.70,0.67,0.09,0.11,0.36,0.17,0.22,0.14,0.16,0.11,0.14,0.16,0.12,0.12,0.11,0.09,0.10,0.13,0.10,0.07,0.04,0.06,0.12,0.15,0.36,0.18,0.16,0.85,0.57,0.21,0.21,0.25,0.19,0.12,0.15,0.22,0.62,0.15,0.16
05/04/2022,10306910999,32308387,0.48,0.13,0.14,0.10,0.11,0.14,0.10,0.10,0.14,0.10,0.10,0.15,0.13,0.24,0.17,0.10,0.07,0.09,0.11,0.09,0.11,0.11,0.07,0.09,0.09,0.03,0.02,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.16,0.16,0.22,0.19,0.22,0.24,0.20,0.27,0.21,0.23,0.17,0.16,0.18,0.17
06/04/2022,10306910999,32308387,0.12,0.12,0.13,0.09,0.10,0.14,0.09,0.09,0.14,0.10,0.09,0.12,0.14,0.18,0.44,0.35,0.18,0.12,0.07,0.00,0.00,0.01,0.02,0.02,0.04,0.15,0.01,0.02,0.02,0.00,0.02,0.06,0.07,0.12,0.22,0.22,0.16,0.23,0.22,0.24,0.19,0.54,0.97,0.60,0.36,0.56,0.20,0.19
07/04/2022,10306910999,32308387,0.49,0.25,0.12,3.73,3.78,3.78,3.75,3.76,3.78,3.74,3.55,0.14,0.10,0.13,0.12,0.05,0.01,0.01,0.03,0.05,0.04,0.03,0.02,0.03,0.05,0.01,0.03,0.05,0.01,0.01,0.10,0.06,0.05,0.16,0.14,0.22,0.18,0.19,0.18,0.26,0.31,0.80,0.20,0.18,0.16,0.20,0.21,0.16
08/04/2022,10306910999,32308387,0.18,0.16,0.14,0.11,0.14,0.14,0.11,0.14,0.13,0.11,0.14,0.14,0.13,0.21,0.09,0.12,0.00,0.01,0.00,0.00,0.02,0.08,0.04,0.06,0.08,0.25,0.15,0.12,0.09,0.32,0.20,0.11,0.18,0.15,0.14,0.19,0.23,0.23,0.18,0.26,0.18,0.18,0.19,0.14,0.15,0.16,0.13,0.17
09/04/2022,10306910999,32308387,0.14,0.10,0.12,0.17,0.12,0.10,0.12,0.08,0.08,0.12,0.09,0.08,0.10,0.04,0.00,0.00,0.01,0.10,0.01,0.54,0.00,0.01,0.01,0.05,0.09,0.01,0.02,0.03,0.57,0.09,0.07,0.41,0.24,0.73,0.32,0.12,0.19,0.22,1.09,0.68,0.24,0.20,0.14,0.13,0.10,0.11,0.14,0.15
10/04/2022,10306910999,32308387,0.10,0.11,0.14,0.15,0.09,0.13,0.13,0.10,0.12,0.14,0.10,0.10,0.14,0.11,0.06,0.06,0.17,0.12,0.20,0.18,0.07,0.17,0.69,0.09,0.06,0.10,0.30,0.51,0.17,1.68,1.10,0.46,0.29,0.28,0.28,0.23,0.21,0.82,0.78,0.80,0.36,0.23,0.41,0.35,0.17,0.17,0.12,0.13
11/04/2022,10306910999,32308387,0.13,0.14,0.10,3.75,3.80,3.73,3.72,3.75,3.73,3.69,3.72,3.70,2.80,0.14,0.17,0.16,0.00,0.04,0.04,0.08,0.07,0.05,0.76,0.68,0.35,0.01,1.28,0.37,0.22,0.49,0.52,0.30,0.30,0.18,0.21,0.29,1.18,1.07,0.31,0.15,0.97,0.85,0.37,0.17,0.25,0.12,0.12,0.11
12/04/2022,10306910999,32308387,0.11,0.17,0.16,0.11,0.11,0.14,0.09,0.10,0.14,0.09,0.10,0.14,0.11,0.14,0.20,0.15,0.18,0.22,0.17,0.18,0.28,0.26,0.20,0.20,0.17,0.20,0.24,0.17,0.41,0.24,0.21,0.20,0.23,0.23,0.17,0.22,0.21,0.20,1.25,1.36,0.25,0.26,0.40,0.36,0.16,0.20,0.14,0.15
13/04/2022,10306910999,32308387,0.13,0.13,0.12,0.13,0.11,0.08,0.11,0.11,0.08,0.11,0.10,0.08,0.12,0.17,0.15,0.11,0.09,0.06,0.16,0.05,0.01,0.00,0.01,0.01,0.04,0.00,0.26,0.11,0.16,0.13,0.14,0.10,0.07,0.14,0.19,0.17,0.20,0.50,0.52,0.16,0.22,0.47,0.11,0.16,0.16,0.11,0.13,0.10
14/04/2022,10306910999,32308387,0.11,0.16,0.14,0.10,0.09,0.13,0.10,0.08,0.12,0.10,0.08,0.11,0.12,0.12,0.13,0.11,0.11,0.03,0.07,0.08,0.12,0.16,0.09,0.03,0.10,0.02,0.02,0.11,0.38,0.42,0.11,0.12,0.12,0.13,0.15,0.22,0.20,0.16,0.22,0.27,0.32,0.24,0.28,0.31,0.19,0.19,0.17,0.14
15/04/2022,10306910999,32308387,0.16,0.18,0.18,0.20,0.13,0.11,0.09,0.11,0.13,0.09,0.09,0.12,0.11,0.07,0.11,0.15,0.07,0.15,0.09,0.07,0.07,0.06,0.26,0.31,0.12,0.11,0.06,0.14,0.33,0.72,0.15,0.73,0.70,0.27,0.18,0.29,0.37,0.39,0.29,0.30,0.29,0.28,0.56,1.05,0.70,0.38,0.24,0.14
16/04/2022,10306910999,32308387,0.09,0.12,0.16,0.13,0.13,0.13,0.13,0.10,0.09,0.10,0.13,0.11,0.06,0.01,0.08,0.10,0.08,0.11,0.29,0.06,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.02,0.45,0.02,0.00,0.27,0.19,0.17,0.20,0.28,0.24,0.93,1.04,1.11,0.25,0.29,0.28,0.22,0.11,0.09,0.14
17/04/2022,10306910999,32308387,0.14,0.14,0.15,0.12,0.09,0.09,0.13,0.13,0.10,0.08,0.10,0.13,0.11,0.09,0.07,0.09,0.11,0.12,0.24,0.85,0.22,0.07,0.18,0.81,0.80,0.68,0.68,0.24,0.44,0.62,0.26,0.22,0.44,0.16,0.21,0.23,0.24,0.89,0.79,0.53,0.23,0.24,0.76,0.28,0.21,0.20,0.21,0.10
18/04/2022,10306910999,32308387,0.16,0.10,0.09,0.11,0.14,0.16,0.13,0.08,0.11,0.12,0.09,0.08,0.08,0.13,0.13,0.02,0.03,0.67,0.23,0.11,0.05,0.61,0.59,0.63,0.32,0.27,0.18,0.56,0.25,0.14,0.02,0.04,0.54,0.17,0.17,0.34,0.45,0.29,0.44,0.21,0.23,0.27,0.27,0.18,0.17,0.20,0.17,0.16
19/04/2022,10306910999,32308387,0.13,0.17,0.18,0.17,0.13,0.14,0.17,0.14,0.12,0.12,0.17,0.15,0.09,0.05,0.05,0.02,0.00,0.00,0.03,0.02,0.04,0.07,0.02,0.07,0.11,0.08,0.12,0.08,0.12,0.04,0.01,0.05,0.10,0.10,0.14,0.23,0.74,0.21,0.28,0.49,0.36,0.21,0.24,0.22,0.23,0.23,0.19,0.13
20/04/2022,10306910999,32308387,0.20,0.20,0.17,0.15,0.19,0.18,0.10,0.08,0.09,0.13,0.11,0.08,0.03,0.02,0.01,0.14,0.02,0.59,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.03,0.10,0.15,0.18,0.20,0.23,0.21,0.19,1.00,0.91,0.58,0.83,0.22,0.16,0.10,0.19,0.18
21/04/2022,10306910999,32308387,0.15,0.12,0.11,0.16,0.10,0.08,0.09,0.13,0.11,0.08,0.08,0.11,0.15,0.19,0.78,0.10,0.15,0.08,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.08,0.13,0.16,0.16,0.11,0.13,0.15,0.13,0.13,0.19,0.18,0.17,0.37,1.06,0.69,0.35,0.80,0.22,0.23,0.20,0.18
22/04/2022,10306910999,32308387,0.11,0.14,0.13,0.14,0.10,0.13,0.10,0.08,0.08,0.13,0.11,0.08,0.08,0.11,0.13,0.07,0.24,0.70,0.18,0.18,0.18,0.24,0.23,0.11,0.04,0.01,0.49,0.33,0.07,0.23,0.00,0.05,0.05,0.06,0.14,0.18,0.13,0.27,0.20,0.93,1.33,0.62,0.15,0.17,0.15,0.12,0.11,0.18
23/04/2022,10306910999,32308387,0.14,0.10,0.09,3.76,3.80,3.78,3.78,0.24,0.13,0.11,0.08,0.08,0.11,0.11,0.08,0.07,0.09,0.12,0.21,0.02,0.15,0.07,0.26,0.20,0.08,0.15,0.18,0.12,0.11,0.18,0.17,0.15,0.15,0.13,0.19,0.19,0.18,0.26,0.26,0.50,1.61,0.87,0.38,0.19,0.22,0.24,0.24,0.14
24/04/2022,10306910999,32308387,0.16,0.20,0.19,3.75,3.74,3.77,3.73,0.21,0.10,0.13,0.10,0.08,0.03,0.02,0.01,0.03,0.03,0.12,0.23,0.02,0.61,0.17,0.02,0.01,0.03,0.06,0.04,0.01,0.01,0.00,0.00,0.10,0.23,0.31,0.31,0.48,1.14,0.84,1.52,1.29,0.88,0.33,0.26,0.22,0.18,0.23,0.22,0.17
25/04/2022,10306910999,32308387,0.24,0.22,0.21,0.18,0.08,0.08,0.11,0.13,0.09,0.08,0.08,0.13,0.11,0.17,0.11,0.14,0.04,0.01,0.03,0.06,0.05,0.01,0.00,0.00,0.01,0.02,0.25,0.24,0.10,0.23,0.40,0.27,0.15,0.20,0.21,0.22,0.66,1.08,0.64,0.26,0.28,0.25,0.22,0.26,0.28,0.25,0.22,0.24
26/04/2022,10306910999,32308387,0.20,0.21,0.24,3.87,3.84,3.82,3.86,0.20,0.17,0.15,0.15,0.16,0.22,0.37,0.19,0.10,0.06,0.04,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.00,0.00,0.28,0.34,0.10,0.12,0.45,0.19,0.26,0.25,0.22,0.32,0.36,0.26,0.27,0.24,0.18,0.18,0.21,0.22,0.23,0.19
27/04/2022,10306910999,32308387,0.18,0.20,0.26,0.21,0.15,0.15,0.15,0.18,0.19,0.17,0.15,0.14,0.11,0.19,0.06,0.00,0.00,0.04,0.01,0.05,0.07,0.06,0.03,0.04,0.03,0.07,0.00,0.00,0.01,0.03,0.08,0.12,0.09,0.14,0.20,0.30,0.24,0.22,1.13,0.93,0.56,0.28,0.30,0.26,0.31,0.95,0.20,0.18
28/04/2022,10306910999,32308387,0.33,0.23,0.19,3.81,3.81,3.81,3.81,0.28,0.14,0.14,0.18,0.17,0.13,0.16,0.14,0.11,0.08,0.10,0.07,0.10,0.13,0.11,0.09,0.60,0.06,0.08,0.05,0.01,0.00,0.00,0.03,0.07,0.12,0.14,0.17,0.24,0.24,0.27,0.33,0.27,0.27,0.25,0.27,0.20,0.22,0.27,0.25,0.48
29/04/2022,10306910999,32308387,0.22,0.31,0.15,0.14,0.19,0.18,0.14,0.17,0.17,0.14,0.15,0.18,0.12,0.11,0.18,0.10,0.18,0.05,0.07,0.04,0.08,0.03,0.67,0.64,0.30,0.04,0.00,0.01,0.01,0.04,0.07,0.14,0.16,0.19,0.25,0.20,0.21,0.44,0.22,0.30,0.73,0.24,0.18,0.58,0.21,0.21,0.20,0.22
30/04/2022,10306910999,32308387,0.15,0.14,0.18,3.76,3.81,3.80,3.77,0.26,0.18,0.14,0.14,0.17,0.12,0.13,0.17,0.13,0.19,0.23,0.26,0.18,0.17,0.43,0.65,0.14,0.14,0.21,0.20,0.25,0.23,1.12,1.07,0.24,0.20,0.51,0.22,0.29,0.68,0.84,0.87,0.61,0.24,0.24,0.21,0.19,0.19,0.20,0.15,0.24
01/05/2022,10306910999,32308387,0.10,0.14,0.14,0.13,0.10,0.09,0.13,0.13,0.09,0.08,0.09,0.12,0.11,0.08,0.09,0.10,0.15,0.29,0.13,0.15,0.23,0.26,0.43,1.07,1.29,0.29,0.26,0.19,0.29,0.36,0.16,0.11,0.14,0.18,0.49,0.48,0.24,0.31,0.63,0.33,0.27,0.74,0.86,0.35,0.20,0.22,0.23,0.10
02/05/2022,10306910999,32308387,0.17,0.18,0.15,0.19,0.23,0.14,0.14,0.19,0.15,0.14,0.17,0.16,0.13,0.18,0.22,0.14,0.14,0.48,0.51,0.35,0.25,0.33,0.27,1.02,0.44,0.11,0.58,1.34,0.59,0.18,0.44,0.27,0.16,0.30,0.28,0.31,0.52,0.91,0.52,0.18,0.21,0.20,0.14,0.20,0.25,0.23,0.22,0.15
03/05/2022,10306910999,32308387,0.19,0.13,0.17,0.19,0.13,0.15,0.17,0.13,0.15,0.16,0.12,0.14,0.17,0.17,0.12,0.03,0.02,0.03,0.04,0.07,0.05,0.11,0.09,0.19,0.17,0.13,0.08,0.05,0.01,0.04,0.13,0.23,0.13,0.18,0.29,0.24,0.19,0.26,0.28,0.18,0.23,0.24,0.19,0.15,0.18,0.21,0.16,0.22
